  105.0000000000   46.0000000000    3.0000000000
  105.0000000000   42.0000000000    3.0000000000
  105.0000000000   42.0000000000    7.0000000000
  105.0000000000   46.0000000000    7.0000000000

  105.0000000000   46.0000000000    3.0000000000
  108.4640000000   44.0000000000    3.0000000000
  108.4640000000   44.0000000000    7.0000000000
  105.0000000000   46.0000000000    7.0000000000

  105.0000000000   46.0000000000    3.0000000000
  108.4640000000   48.0000000000    3.0000000000
  108.4640000000   48.0000000000    7.0000000000
  105.0000000000   46.0000000000    7.0000000000

  105.0000000000   46.0000000000    3.0000000000
  105.0000000000   50.0000000000    3.0000000000
  105.0000000000   50.0000000000    7.0000000000
  105.0000000000   46.0000000000    7.0000000000

  105.0000000000   46.0000000000    3.0000000000
  101.5360000000   48.0000000000    3.0000000000
  101.5360000000   48.0000000000    7.0000000000
  105.0000000000   46.0000000000    7.0000000000

  105.0000000000   46.0000000000    3.0000000000
  101.5360000000   44.0000000000    3.0000000000
  101.5360000000   44.0000000000    7.0000000000
  105.0000000000   46.0000000000    7.0000000000

  105.0000000000   46.0000000000    3.0000000000
  105.0000000000   42.0000000000    3.0000000000
  105.0000000000   42.0000000000    7.0000000000
  105.0000000000   46.0000000000    7.0000000000

