  150.0000000000   42.5000000000   30.0000000000
  150.0000000000   50.0000000000   60.0000000000
  150.0000000000   50.0000000000   60.0000000000
  150.0000000000   57.5000000000   30.0000000000

  150.0000000000   42.5000000000   30.0000000000
  150.0000000000   50.0000000000   60.0000000000
  150.0000000000   50.0000000000   60.0000000000
  150.0000000000   57.5000000000   30.0000000000

  150.0000000000   42.5000000000   30.0000000000
  160.0000000000   35.0000000000    0.0000000000
  160.0000000000   65.0000000000    0.0000000000
  150.0000000000   57.5000000000   30.0000000000

  150.0000000000   42.5000000000   30.0000000000
  140.0000000000   35.0000000000    0.0000000000
  140.0000000000   65.0000000000    0.0000000000
  150.0000000000   57.5000000000   30.0000000000

  150.0000000000   42.5000000000   30.0000000000
  150.0000000000   50.0000000000   60.0000000000
  150.0000000000   50.0000000000   60.0000000000
  150.0000000000   57.5000000000   30.0000000000

