  150.0000000000  145.0000000000    5.0000000000
  155.0000000000  145.0000000000   10.0000000000
  155.0000000000  155.0000000000   10.0000000000
  150.0000000000  155.0000000000    5.0000000000

  150.0000000000  145.0000000000    5.0000000000
  155.0000000000  145.0000000000   10.0000000000
  155.0000000000  155.0000000000   10.0000000000
  150.0000000000  155.0000000000    5.0000000000

  150.0000000000  145.0000000000    5.0000000000
  155.0000000000  145.0000000000    0.0000000000
  155.0000000000  155.0000000000    0.0000000000
  150.0000000000  155.0000000000    5.0000000000

  150.0000000000  145.0000000000    5.0000000000
  145.0000000000  145.0000000000    0.0000000000
  145.0000000000  155.0000000000    0.0000000000
  150.0000000000  155.0000000000    5.0000000000

  150.0000000000  145.0000000000    5.0000000000
  155.0000000000  145.0000000000   10.0000000000
  155.0000000000  155.0000000000   10.0000000000
  150.0000000000  155.0000000000    5.0000000000

